"","ParentGlobalID","CollectionDate","Region","Region_detail","SiteCode","Class","Wet","AlgalCover_Live_NoUpstream","AlgalCover_LiveOrDead_NoUpstream","Amphibian_presence","AmphSnake_PA","BankWidthMean","BMI_presence","ChannelDimensions_score_NM","DifferencesInVegetation_score","DRNAREA_mi2","Elev_m","ephemeral_ISA_abundance","ephemeral_ISA_taxa","ephemeral_ISAsubregion_abundance","ephemeral_ISAsubregion_taxa","Ephemeroptera_abundance","Ephemeroptera_taxa","ephinteph_ISA_abundance","ephinteph_ISA_taxa","ephinteph_ISAsubregion_abundance","ephinteph_ISAsubregion_taxa","EPT_abundance","EPT_taxa","Fish_PA","GOLD_abundance","HydricSoils_score","hydrophytes_present","ironox_bfscore_NM","Liverwort_cover","MeanSnowPersistence_01","MeanSnowPersistence_05","MeanSnowPersistence_10","Moss_cover","Noninsect_abundance","OCH_abundance","OCH_taxa","PctShading","perennial_ISA_abundance","perennial_ISA_taxa","perennial_ISAsubregion_abundance","perennial_ISAsubregion_taxa","perennial_NC_abundance","perennial_NC_live_abundance","perennial_NC_taxa","perintper_ISAsubregion_abundance","perintper_ISAsubregion_taxa","Plecoptera_abundance","Plecoptera_taxa","ppt","ppt.11121","ppt.234","ppt.567","ppt.8910","ppt.m01","ppt.m02","ppt.m03","ppt.m04","ppt.m05","ppt.m06","ppt.m07","ppt.m08","ppt.m09","ppt.m10","ppt.m11","ppt.m12","Richness","RifflePoolSeq_score","SedimentOnPlantsDebris_score","Sinuosity_score","Slope","snake_score","Strata","SubstrateSorting_score","temp.11121","temp.234","temp.567","temp.8910","temp.m01","temp.m02","temp.m03","temp.m04","temp.m05","temp.m06","temp.m07","temp.m08","temp.m09","temp.m10","temp.m11","temp.m12","tmax","tmean","tmin","TotalAbundance","Trichoptera_abundance","Trichoptera_taxa","UplandRootedPlants_score","WoodyJams_number","month","TotalVisits","revist","State","Dataset","Notes"
"13","b4a77809-8466-426b-ad57-1fc314ef8085",2020-05-15,"GP","GP_C","COCV559","E",FALSE,0,0,0,0,5.66666666666667,0,0,2,22.3,1745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1.5,0,12.76680183,13.08279133,13.31287289,0,0,0,0,28.4313725490196,0,0,0,0,0,0,0,0,0,0,0,371.3500061,8.946666718,20.28999964,53.93333308,40.61333275,9.069999695,6.409999847,22,32.45999908,44.22000122,50.77000046,66.80999756,78.37999725,24.42000008,19.04000092,10.64000034,7.130000114,0,2,1,2,1,0,"GP_C",1.5,1.049999972,4.913333495,18.66000017,16.21333377,-0.49000001,0.970000029,4.880000114,8.890000343,14.14000034,19.36000061,22.47999954,21.12000084,16.86000061,10.65999985,4.309999943,-0.670000017,18.20999908,10.21000004,2.200000048,0,0,0,1,1,"May",1,FALSE,"CO","Training","Original"
"14","b4a77809-8466-426b-ad57-1fc314ef8085",2020-05-15,"GP","GP_C","COCV559","E",FALSE,0,0,0,0,5.66666666666667,0,0,2,22.3,1745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1.5,0,12.76680183,13.08279133,13.31287289,0,0,0,0,28.4313725490196,0,0,0,0,0,0,0,0,0,0,0,371.3500061,8.946666718,20.28999964,53.93333308,40.61333275,9.069999695,6.409999847,22,32.45999908,44.22000122,50.77000046,66.80999756,78.37999725,24.42000008,19.04000092,10.64000034,7.130000114,0,2,1,2,1,0,"GP_C",1.5,1.049999972,4.913333495,18.66000017,16.21333377,-0.49000001,0.970000029,4.880000114,8.890000343,14.14000034,19.36000061,22.47999954,21.12000084,16.86000061,10.65999985,4.309999943,-0.670000017,18.20999908,10.21000004,2.200000048,0,0,0,1,1,"May",1,FALSE,"CO","Training","Augmented"
"15","b4a77809-8466-426b-ad57-1fc314ef8085",2020-05-15,"GP","GP_C","COCV559","E",FALSE,0,0,0,0,5.66666666666667,0,0,2,22.3,1745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1.5,0,12.76680183,13.08279133,13.31287289,0,0,0,0,28.4313725490196,0,0,0,0,0,0,0,0,0,0,0,371.3500061,8.946666718,20.28999964,53.93333308,40.61333275,9.069999695,6.409999847,22,32.45999908,44.22000122,50.77000046,66.80999756,78.37999725,24.42000008,19.04000092,10.64000034,7.130000114,0,2,1,2,1,0,"GP_C",1.5,1.049999972,4.913333495,18.66000017,16.21333377,-0.49000001,0.970000029,4.880000114,8.890000343,14.14000034,19.36000061,22.47999954,21.12000084,16.86000061,10.65999985,4.309999943,-0.670000017,18.20999908,10.21000004,2.200000048,0,0,0,1,1,"May",1,FALSE,"CO","Training","Augmented"
"16","b4a77809-8466-426b-ad57-1fc314ef8085",2020-05-15,"GP","GP_C","COCV559","E",FALSE,0,0,0,0,5.66666666666667,0,0,2,22.3,1745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1.5,0,12.76680183,13.08279133,13.31287289,0,0,0,0,28.4313725490196,0,0,0,0,0,0,0,0,0,0,0,371.3500061,8.946666718,20.28999964,53.93333308,40.61333275,9.069999695,6.409999847,22,32.45999908,44.22000122,50.77000046,66.80999756,78.37999725,24.42000008,19.04000092,10.64000034,7.130000114,0,2,1,2,1,0,"GP_C",1.5,1.049999972,4.913333495,18.66000017,16.21333377,-0.49000001,0.970000029,4.880000114,8.890000343,14.14000034,19.36000061,22.47999954,21.12000084,16.86000061,10.65999985,4.309999943,-0.670000017,18.20999908,10.21000004,2.200000048,0,0,0,1,1,"May",1,FALSE,"CO","Training","Augmented"
"17","b4a77809-8466-426b-ad57-1fc314ef8085",2020-05-15,"GP","GP_C","COCV559","E",FALSE,0,0,0,0,5.66666666666667,0,0,2,22.3,1745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1.5,0,12.76680183,13.08279133,13.31287289,0,0,0,0,28.4313725490196,0,0,0,0,0,0,0,0,0,0,0,371.3500061,8.946666718,20.28999964,53.93333308,40.61333275,9.069999695,6.409999847,22,32.45999908,44.22000122,50.77000046,66.80999756,78.37999725,24.42000008,19.04000092,10.64000034,7.130000114,0,2,1,2,1,0,"GP_C",1.5,1.049999972,4.913333495,18.66000017,16.21333377,-0.49000001,0.970000029,4.880000114,8.890000343,14.14000034,19.36000061,22.47999954,21.12000084,16.86000061,10.65999985,4.309999943,-0.670000017,18.20999908,10.21000004,2.200000048,0,0,0,1,1,"May",1,FALSE,"CO","Training","Augmented"
"18","b4a77809-8466-426b-ad57-1fc314ef8085",2020-05-15,"GP","GP_C","COCV559","E",FALSE,0,0,0,0,5.66666666666667,0,0,2,22.3,1745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1.5,0,12.76680183,13.08279133,13.31287289,0,0,0,0,28.4313725490196,0,0,0,0,0,0,0,0,0,0,0,371.3500061,8.946666718,20.28999964,53.93333308,40.61333275,9.069999695,6.409999847,22,32.45999908,44.22000122,50.77000046,66.80999756,78.37999725,24.42000008,19.04000092,10.64000034,7.130000114,0,2,1,2,1,0,"GP_C",1.5,1.049999972,4.913333495,18.66000017,16.21333377,-0.49000001,0.970000029,4.880000114,8.890000343,14.14000034,19.36000061,22.47999954,21.12000084,16.86000061,10.65999985,4.309999943,-0.670000017,18.20999908,10.21000004,2.200000048,0,0,0,1,1,"May",1,FALSE,"CO","Training","Augmented"
"19","e4961597-69c1-4321-aefc-84d9a3f8af4c",2020-05-15,"GP","GP_C","COCV585","P",TRUE,2,2,0,0,37.6666666666667,1,1.5,2,924,1445,0,0,0,0,11,2,0,0,0,0,11,2,0,0,3,2,0,0,9.110386848,9.240202904,9.974205971,1,0,1,1,0,0,0,0,0,12,12,3,0,0,0,0,326.2399902,9.679999828,21.48999961,40.52666601,37.05000051,7.71999979,7.78000021,22.95999908,33.72999954,37.18999863,35.84000015,48.54999924,67.01000214,22.72999954,21.40999985,12.5,8.819999695,3,3,0,0,1,0,"GP_C",3,1.133333325,5.929999987,20.42666658,17.62666639,-0.439999998,1.440000057,5.860000134,10.48999977,15.80000019,21.10000038,24.37999916,23,18.39999962,11.47999954,4.539999962,-0.699999988,20.40999985,11.27999973,2.150000095,12,0,0,0,0,"May",1,FALSE,"CO","Training","Original"
"20","e4961597-69c1-4321-aefc-84d9a3f8af4c",2020-05-15,"GP","GP_C","COCV585","P",TRUE,2,2,0,0,37.6666666666667,1,1.5,2,924,1445,0,0,0,0,11,2,0,0,0,0,11,2,0,0,3,2,0,0,9.110386848,9.240202904,9.974205971,1,0,1,1,0,0,0,0,0,12,12,3,0,0,0,0,326.2399902,9.679999828,21.48999961,40.52666601,37.05000051,7.71999979,7.78000021,22.95999908,33.72999954,37.18999863,35.84000015,48.54999924,67.01000214,22.72999954,21.40999985,12.5,8.819999695,3,3,0,0,1,0,"GP_C",3,1.133333325,5.929999987,20.42666658,17.62666639,-0.439999998,1.440000057,5.860000134,10.48999977,15.80000019,21.10000038,24.37999916,23,18.39999962,11.47999954,4.539999962,-0.699999988,20.40999985,11.27999973,2.150000095,12,0,0,0,0,"May",1,FALSE,"CO","Training","Augmented"
"21","e4961597-69c1-4321-aefc-84d9a3f8af4c",2020-05-15,"GP","GP_C","COCV585","P",TRUE,2,2,0,0,37.6666666666667,1,1.5,2,924,1445,0,0,0,0,11,2,0,0,0,0,11,2,0,0,3,2,0,0,9.110386848,9.240202904,9.974205971,1,0,1,1,0,0,0,0,0,12,12,3,0,0,0,0,326.2399902,9.679999828,21.48999961,40.52666601,37.05000051,7.71999979,7.78000021,22.95999908,33.72999954,37.18999863,35.84000015,48.54999924,67.01000214,22.72999954,21.40999985,12.5,8.819999695,3,3,0,0,1,0,"GP_C",3,1.133333325,5.929999987,20.42666658,17.62666639,-0.439999998,1.440000057,5.860000134,10.48999977,15.80000019,21.10000038,24.37999916,23,18.39999962,11.47999954,4.539999962,-0.699999988,20.40999985,11.27999973,2.150000095,12,0,0,0,0,"May",1,FALSE,"CO","Training","Augmented"
"22","e4961597-69c1-4321-aefc-84d9a3f8af4c",2020-05-15,"GP","GP_C","COCV585","P",TRUE,2,2,0,0,37.6666666666667,1,1.5,2,924,1445,0,0,0,0,11,2,0,0,0,0,11,2,0,0,3,2,0,0,9.110386848,9.240202904,9.974205971,1,0,1,1,0,0,0,0,0,12,12,3,0,0,0,0,326.2399902,9.679999828,21.48999961,40.52666601,37.05000051,7.71999979,7.78000021,22.95999908,33.72999954,37.18999863,35.84000015,48.54999924,67.01000214,22.72999954,21.40999985,12.5,8.819999695,3,3,0,0,1,0,"GP_C",3,1.133333325,5.929999987,20.42666658,17.62666639,-0.439999998,1.440000057,5.860000134,10.48999977,15.80000019,21.10000038,24.37999916,23,18.39999962,11.47999954,4.539999962,-0.699999988,20.40999985,11.27999973,2.150000095,12,0,0,0,0,"May",1,FALSE,"CO","Training","Augmented"
"23","e4961597-69c1-4321-aefc-84d9a3f8af4c",2020-05-15,"GP","GP_C","COCV585","P",TRUE,2,2,0,0,37.6666666666667,1,1.5,2,924,1445,0,0,0,0,11,2,0,0,0,0,11,2,0,0,3,2,0,0,9.110386848,9.240202904,9.974205971,1,0,1,1,0,0,0,0,0,12,12,3,0,0,0,0,326.2399902,9.679999828,21.48999961,40.52666601,37.05000051,7.71999979,7.78000021,22.95999908,33.72999954,37.18999863,35.84000015,48.54999924,67.01000214,22.72999954,21.40999985,12.5,8.819999695,3,3,0,0,1,0,"GP_C",3,1.133333325,5.929999987,20.42666658,17.62666639,-0.439999998,1.440000057,5.860000134,10.48999977,15.80000019,21.10000038,24.37999916,23,18.39999962,11.47999954,4.539999962,-0.699999988,20.40999985,11.27999973,2.150000095,12,0,0,0,0,"May",1,FALSE,"CO","Training","Augmented"
"24","e4961597-69c1-4321-aefc-84d9a3f8af4c",2020-05-15,"GP","GP_C","COCV585","P",TRUE,2,2,0,0,37.6666666666667,1,1.5,2,924,1445,0,0,0,0,11,2,0,0,0,0,11,2,0,0,3,2,0,0,9.110386848,9.240202904,9.974205971,1,0,1,1,0,0,0,0,0,12,12,3,0,0,0,0,326.2399902,9.679999828,21.48999961,40.52666601,37.05000051,7.71999979,7.78000021,22.95999908,33.72999954,37.18999863,35.84000015,48.54999924,67.01000214,22.72999954,21.40999985,12.5,8.819999695,3,3,0,0,1,0,"GP_C",3,1.133333325,5.929999987,20.42666658,17.62666639,-0.439999998,1.440000057,5.860000134,10.48999977,15.80000019,21.10000038,24.37999916,23,18.39999962,11.47999954,4.539999962,-0.699999988,20.40999985,11.27999973,2.150000095,12,0,0,0,0,"May",1,FALSE,"CO","Training","Augmented"
"25","bc95f2c2-0a9a-467d-af22-6156de6a4b82",2020-06-22,"GP","GP_U","IAUV1867","P",TRUE,3,3,0,0,24.2,1,1.5,2,225,384,0,0,0,0,21,4,0,0,1,1,24,5,1,1,3,5,0,0,24.57303047,24.87668037,25.37018013,0,0,1,1,0,2,1,2,1,11,11,3,0,0,0,0,839.539978,27.99666723,53.3566672,116.4366659,82.05666733,17.39999962,16.62000084,49.59000015,93.86000061,107.5599976,132.8600006,108.8899994,108.8499985,80.58000183,56.74000168,42.72000122,23.87000084,7,1,1.25,1,1,0,"GP_U",1.5,-4.036666671,1.586666544,19.513333,16.08666643,-7.829999924,-5.349999905,1.379999995,8.729999542,15.15999985,20.64999962,22.72999954,21.45999908,16.92000008,9.880000114,1.639999986,-5.920000076,14.22999954,8.289999962,2.339999914,26,3,1,3,0,"Jun",1,FALSE,"IA","Training","Original"
"26","bc95f2c2-0a9a-467d-af22-6156de6a4b82",2020-06-22,"GP","GP_U","IAUV1867","P",TRUE,3,3,0,0,24.2,1,1.5,2,225,384,0,0,0,0,21,4,0,0,1,1,24,5,1,1,3,5,0,0,24.57303047,24.87668037,25.37018013,0,0,1,1,0,2,1,2,1,11,11,3,0,0,0,0,839.539978,27.99666723,53.3566672,116.4366659,82.05666733,17.39999962,16.62000084,49.59000015,93.86000061,107.5599976,132.8600006,108.8899994,108.8499985,80.58000183,56.74000168,42.72000122,23.87000084,7,1,1.25,1,1,0,"GP_U",1.5,-4.036666671,1.586666544,19.513333,16.08666643,-7.829999924,-5.349999905,1.379999995,8.729999542,15.15999985,20.64999962,22.72999954,21.45999908,16.92000008,9.880000114,1.639999986,-5.920000076,14.22999954,8.289999962,2.339999914,26,3,1,3,0,"Jun",1,FALSE,"IA","Training","Augmented"
"27","bc95f2c2-0a9a-467d-af22-6156de6a4b82",2020-06-22,"GP","GP_U","IAUV1867","P",TRUE,3,3,0,0,24.2,1,1.5,2,225,384,0,0,0,0,21,4,0,0,1,1,24,5,1,1,3,5,0,0,24.57303047,24.87668037,25.37018013,0,0,1,1,0,2,1,2,1,11,11,3,0,0,0,0,839.539978,27.99666723,53.3566672,116.4366659,82.05666733,17.39999962,16.62000084,49.59000015,93.86000061,107.5599976,132.8600006,108.8899994,108.8499985,80.58000183,56.74000168,42.72000122,23.87000084,7,1,1.25,1,1,0,"GP_U",1.5,-4.036666671,1.586666544,19.513333,16.08666643,-7.829999924,-5.349999905,1.379999995,8.729999542,15.15999985,20.64999962,22.72999954,21.45999908,16.92000008,9.880000114,1.639999986,-5.920000076,14.22999954,8.289999962,2.339999914,26,3,1,3,0,"Jun",1,FALSE,"IA","Training","Augmented"
